County,Dist,District,aid_18_19,aid_19_20,aid_change,Aid Percent Difference,aid_change_perc
Mercer,3105.0,Mercer County Vocational,2622910.0,2794150.0,171240.0,0.06529,6.529
Mercer,4255.0,Princeton,4023203.0,4153532.0,130329.0,0.03239,3.239
Mercer,5210.0,Trenton City,242226749.0,250805450.0,8578701.0,0.03542,3.542
Mercer,5510.0,Robbinsville Twp,6778938.0,7341597.0,562659.0,0.083,8.3
Mercer,5715.0,W Windsor-Plainsboro Reg,8563582.0,9279378.0,715796.0,0.08359,8.359
Middlesex,750.0,Carteret Boro,29226475.0,31564910.0,2338435.0,0.08001,8.001
Middlesex,970.0,Cranbury Twp,581747.0,633272.0,51525.0,0.08857,8.857
Middlesex,1140.0,Dunellen Boro,7638769.0,8551876.0,913107.0,0.1195,11.95
Middlesex,1170.0,East Brunswick Twp,18761697.0,19813778.0,1052081.0,0.05608,5.608
Middlesex,1290.0,Edison Twp,19766625.0,22970486.0,3203861.0,0.1621,16.21
Middlesex,2150.0,Highland Park Boro,3982575.0,4168916.0,186341.0,0.04679,4.679
Middlesex,2370.0,Jamesburg Boro,5859136.0,6457518.0,598382.0,0.1021,10.21
Middlesex,3120.0,Metuchen Boro,1369754.0,1532663.0,162909.0,0.1189,11.89
Middlesex,3140.0,Middlesex Boro,9578943.0,10268161.0,689218.0,0.07195,7.195
Middlesex,3150.0,Middlesex Co Vocational,14197023.0,14572846.0,375823.0,0.02647,2.647
Middlesex,3220.0,Milltown Boro,1482795.0,1611175.0,128380.0,0.08658,8.658
Middlesex,3290.0,Monroe Twp,5291700.0,5915557.0,623857.0,0.1179,11.79
Middlesex,3530.0,New Brunswick City,133216698.0,139173998.0,5957300.0,0.04472,4.472
Middlesex,3620.0,North Brunswick Twp,18852249.0,22449469.0,3597220.0,0.1908,19.08
Middlesex,3845.0,Old Bridge Twp,44170566.0,42209527.0,-1961039.0,-0.0444,-4.44
Middlesex,4090.0,Perth Amboy City,168100857.0,172615671.0,4514814.0,0.02686,2.686
Middlesex,4130.0,Piscataway Twp,19574029.0,20637562.0,1063533.0,0.05433,5.433
Middlesex,4660.0,Sayreville Boro,25454867.0,27976475.0,2521608.0,0.09906,9.906
Middlesex,4830.0,South Amboy City,6627860.0,6627860.0,0.0,0.0,0.0
Middlesex,4860.0,South Brunswick Twp,24833843.0,23683662.0,-1150181.0,-0.04632,-4.632
Middlesex,4910.0,South Plainfield Boro,9284240.0,9103277.0,-180963.0,-0.01949,-1.949
Middlesex,4920.0,South River Boro,13979765.0,15085370.0,1105605.0,0.07909,7.909
Middlesex,4970.0,Spotswood,6592788.0,6723524.0,130736.0,0.01983,1.983
Middlesex,5850.0,Woodbridge Twp,33947560.0,41340262.0,7392702.0,0.2178,21.78
Monmouth,50.0,Allenhurst,45359.0,41557.0,-3802.0,-0.08382,-8.382
Monmouth,100.0,Asbury Park City,53166244.0,49739416.0,-3426828.0,-0.06446,-6.446
Monmouth,130.0,Atlantic Highlands Boro,190897.0,203490.0,12593.0,0.06597,6.597
Monmouth,180.0,Avon Boro,195349.0,199294.0,3945.0,0.02019,2.019
Monmouth,270.0,Belmar Boro,964473.0,938579.0,-25894.0,-0.02685,-2.685
Monmouth,500.0,Bradley Beach Boro,1021859.0,959328.0,-62531.0,-0.06119,-6.119
Monmouth,560.0,Brielle Boro,512929.0,561664.0,48735.0,0.09501,9.501
Monmouth,945.0,Colts Neck Twp,1136070.0,1183020.0,46950.0,0.04133,4.133
Monmouth,1000.0,Deal Boro,2238599.0,2146983.0,-91616.0,-0.04093,-4.093
Monmouth,1260.0,Eatontown Boro,3647236.0,3361196.0,-286040.0,-0.07843,-7.843
Monmouth,1440.0,Fair Haven Boro,535188.0,592268.0,57080.0,0.1067,10.67
Monmouth,1490.0,Farmingdale Boro,805470.0,805840.0,370.0,0.000459,0.0459
Monmouth,1640.0,Freehold Boro,13862567.0,15254482.0,1391915.0,0.1004,10.04
Monmouth,1650.0,Freehold Regional,50296156.0,46515390.0,-3780766.0,-0.07517,-7.517
Monmouth,1660.0,Freehold Twp,4527805.0,4588407.0,60602.0,0.01338,1.338
Monmouth,2105.0,Hazlet Twp,12550373.0,12089591.0,-460782.0,-0.03671,-3.671
Monmouth,2120.0,Henry Hudson Regional,767898.0,738590.0,-29308.0,-0.03817,-3.817
Monmouth,2160.0,Highlands Boro,609259.0,563324.0,-45935.0,-0.07539,-7.539
Monmouth,2230.0,Holmdel Twp,2339427.0,2582563.0,243136.0,0.1039,10.39
Monmouth,2290.0,Howell Twp,32626626.0,30981099.0,-1645527.0,-0.05044,-5.044
Monmouth,2320.0,Interlaken,65117.0,65815.0,698.0,0.01072,1.072
Monmouth,2400.0,Keansburg Boro,26538616.0,26150418.0,-388198.0,-0.01463,-1.463
Monmouth,2430.0,Keyport Boro,5751498.0,5759852.0,8354.0,0.001453,0.1453
Monmouth,2720.0,Little Silver Boro,492709.0,548335.0,55626.0,0.1129,11.29
Monmouth,2770.0,Long Branch City,45385448.0,47098753.0,1713305.0,0.03775,3.775
Monmouth,2920.0,Manalapan-Englishtown Reg,18773314.0,17234564.0,-1538750.0,-0.08196,-8.196
Monmouth,2930.0,Manasquan Boro,721224.0,750415.0,29191.0,0.04047,4.047
Monmouth,3030.0,Marlboro Twp,11161748.0,10603783.0,-557965.0,-0.04999,-4.999
Monmouth,3040.0,Matawan-Aberdeen Regional,12706646.0,12644179.0,-62467.0,-0.004916,-0.4916
Monmouth,3160.0,Middletown Twp,17167245.0,16614673.0,-552572.0,-0.03219,-3.219
Monmouth,3200.0,Millstone Twp,4695215.0,4459115.0,-236100.0,-0.05029,-5.029
Monmouth,3250.0,Monmouth Beach Boro,180433.0,187166.0,6733.0,0.03732,3.732
Monmouth,3260.0,Monmouth Co Vocational,8120555.0,8120555.0,0.0,0.0,0.0
Monmouth,3270.0,Monmouth Regional,3205090.0,3013601.0,-191489.0,-0.05975,-5.975
Monmouth,3500.0,Neptune City,2008196.0,1827344.0,-180852.0,-0.09006,-9.006
Monmouth,3510.0,Neptune Twp,31484609.0,29849956.0,-1634653.0,-0.05192,-5.192
Monmouth,3810.0,Ocean Twp,7472792.0,7185825.0,-286967.0,-0.0384,-3.84
Monmouth,3830.0,Oceanport Boro,498088.0,531890.0,33802.0,0.06786,6.786
Monmouth,4360.0,Red Bank Boro,5537219.0,6113369.0,576150.0,0.1041,10.41
Monmouth,4365.0,Red Bank Regional,1172363.0,1213735.0,41372.0,0.03529,3.529
Monmouth,4520.0,Roosevelt Boro,979481.0,831022.0,-148459.0,-0.1516,-15.16
Monmouth,4570.0,Rumson Boro,607623.0,671792.0,64169.0,0.1056,10.56
Monmouth,4580.0,Rumson-Fair Haven Reg,698899.0,776014.0,77115.0,0.1103,11.03
Monmouth,4690.0,Sea Girt Boro,129193.0,131992.0,2799.0,0.02167,2.167
Monmouth,4760.0,Shore Regional,549018.0,602588.0,53570.0,0.09757,9.757
Monmouth,4770.0,Shrewsbury Boro,286834.0,316838.0,30004.0,0.1046,10.46
Monmouth,4840.0,Lake Como,562756.0,519929.0,-42827.0,-0.0761,-7.61
Monmouth,4980.0,Spring Lake Boro,233324.0,239543.0,6219.0,0.02665,2.665
Monmouth,4990.0,Spring Lake Heights Boro,370318.0,387430.0,17112.0,0.04621,4.621
Monmouth,5185.0,Tinton Falls,3459542.0,3339370.0,-120172.0,-0.03474,-3.474
Monmouth,5230.0,Union Beach,8144561.0,7812127.0,-332434.0,-0.04082,-4.082
Monmouth,5310.0,Upper Freehold Regional,5844706.0,5670128.0,-174578.0,-0.02987,-2.987
Monmouth,5420.0,Wall Twp,4030939.0,4187745.0,156806.0,0.0389,3.89
Monmouth,5640.0,West Long Branch Boro,343940.0,393211.0,49271.0,0.1433,14.33
Monmouth,5645.0,Loch Arbour,3944.0,4204.0,260.0,0.06592,6.592
Morris,450.0,Boonton Town,2004851.0,2196613.0,191762.0,0.09565,9.565
Morris,460.0,Boonton Twp,554841.0,597554.0,42713.0,0.07698,7.698
Morris,630.0,Butler Boro,2110420.0,2201800.0,91380.0,0.0433,4.33
Morris,785.0,Sch Dist Of The Chathams,2690817.0,2999890.0,309073.0,0.1149,11.49
Morris,820.0,Chester Twp,1193764.0,1252166.0,58402.0,0.04892,4.892
Morris,1090.0,Denville Twp,1375127.0,1497271.0,122144.0,0.08882,8.882
Morris,1110.0,Dover Town,28147192.0,30816503.0,2669311.0,0.09483,9.483
Morris,1190.0,East Hanover Twp,789453.0,839741.0,50288.0,0.0637,6.37
Morris,1530.0,Florham Park Boro,621870.0,700183.0,78313.0,0.1259,12.59
Morris,1990.0,Hanover Park Regional,1354763.0,1477080.0,122317.0,0.09029,9.029
Morris,2000.0,Hanover Twp,1031052.0,1115840.0,84788.0,0.08223,8.223
Morris,2010.0,Harding Township,408957.0,443316.0,34359.0,0.08402,8.402
Morris,2380.0,Jefferson Twp,15508649.0,14315347.0,-1193302.0,-0.07694,-7.694
Morris,2460.0,Kinnelon Boro,1722414.0,1867934.0,145520.0,0.08449,8.449
Morris,2650.0,Lincoln Park Boro,1702606.0,1708763.0,6157.0,0.003616,0.3616
Morris,2870.0,Madison Boro,1523524.0,1698371.0,174847.0,0.1148,11.48
Morris,3090.0,Mendham Boro,302931.0,335155.0,32224.0,0.1064,10.64
Morris,3100.0,Mendham Twp,570352.0,631363.0,61011.0,0.107,10.7
Morris,3240.0,Mine Hill Twp,3029963.0,2931613.0,-98350.0,-0.03246,-3.246
Morris,3340.0,Montville Twp,2726670.0,3007620.0,280950.0,0.103,10.3
Morris,3365.0,Morris County Vocational,1233065.0,1244509.0,11444.0,0.009281,0.9281
Morris,3370.0,Morris Hills Regional,8100974.0,8146360.0,45386.0,0.005603,0.5603
Morris,3380.0,Morris Plains Boro,838634.0,881429.0,42795.0,0.05103,5.103
Morris,3385.0,Morris School District,7228022.0,7157227.0,-70795.0,-0.009795,-0.9795
Morris,3410.0,Mount Arlington Boro,615365.0,635321.0,19956.0,0.03243,3.243
Morris,3450.0,Mount Olive Twp,15983248.0,16991935.0,1008687.0,0.06311,6.311
Morris,3460.0,Mountain Lakes Boro,837405.0,887953.0,50548.0,0.06036,6.036
Morris,3520.0,Netcong Boro,1528584.0,1628736.0,100152.0,0.06552,6.552
Morris,3950.0,Parsippany-Troy Hills Twp,5530152.0,6091659.0,561507.0,0.1015,10.15
Morris,4000.0,Long Hill Twp,737138.0,788191.0,51053.0,0.06926,6.926
Morris,4080.0,Pequannock Twp,2268496.0,2295358.0,26862.0,0.01184,1.184
Morris,4330.0,Randolph Twp,12483020.0,11722616.0,-760404.0,-0.06092,-6.092
Morris,4440.0,Riverdale Boro,325606.0,362126.0,36520.0,0.1122,11.22
Morris,4480.0,Rockaway Boro,1257001.0,1294134.0,37133.0,0.02954,2.954
Morris,4490.0,Rockaway Twp,3004799.0,3051591.0,46792.0,0.01557,1.557
Morris,4560.0,Roxbury Twp,13722000.0,12935286.0,-786714.0,-0.05733,-5.733
Morris,5520.0,Washington Twp,7807073.0,7219390.0,-587683.0,-0.07528,-7.528
Morris,5660.0,West Morris Regional,4328796.0,4279148.0,-49648.0,-0.01147,-1.147
Morris,5770.0,Wharton Boro,4596901.0,4887020.0,290119.0,0.06311,6.311
Ocean,185.0,Barnegat Twp,20440810.0,20535935.0,95125.0,0.004654,0.4654
Ocean,210.0,Bay Head Boro,72910.0,74737.0,1827.0,0.02506,2.506
Ocean,230.0,Beach Haven Boro,236588.0,215772.0,-20816.0,-0.08798,-8.798
Ocean,320.0,Berkeley Twp,2560810.0,2673332.0,112522.0,0.04394,4.394
Ocean,530.0,Brick Twp,34142597.0,31400703.0,-2741894.0,-0.08031,-8.031
Ocean,770.0,Central Regional,4256787.0,4269759.0,12972.0,0.003047,0.3047
Ocean,1150.0,Eagleswood Twp,679821.0,645895.0,-33926.0,-0.0499,-4.99
Ocean,2350.0,Island Heights Boro,299080.0,295372.0,-3708.0,-0.0124,-1.24
Ocean,2360.0,Jackson Twp,48770072.0,46473068.0,-2297004.0,-0.0471,-4.71
Ocean,2480.0,Lacey Twp,20970400.0,20347244.0,-623156.0,-0.02972,-2.972
Ocean,2500.0,Lakehurst Boro,5974209.0,5974209.0,0.0,0.0,0.0
Ocean,2520.0,Lakewood Twp,23465461.0,38404229.0,14938768.0,0.6366,63.66
Ocean,2550.0,Lavallette Boro,172510.0,169957.0,-2553.0,-0.0148,-1.48
Ocean,2690.0,Little Egg Harbor Twp,9395550.0,9252030.0,-143520.0,-0.01528,-1.528
Ocean,2760.0,Long Beach Island,787180.0,774965.0,-12215.0,-0.01552,-1.552
Ocean,2940.0,Manchester Twp,5406832.0,5374263.0,-32569.0,-0.006024,-0.6024
Ocean,3790.0,Ocean County Vocational,5585095.0,5585095.0,0.0,0.0,0.0
Ocean,3800.0,Ocean Gate Boro,953863.0,951425.0,-2438.0,-0.002556,-0.2556
Ocean,3820.0,Ocean Twp,6534846.0,5871831.0,-663015.0,-0.1015,-10.15
Ocean,4105.0,Pinelands Regional,11128086.0,11093513.0,-34573.0,-0.003107,-0.3107
Ocean,4190.0,Plumsted Twp,11386005.0,10581143.0,-804862.0,-0.07069,-7.069
Ocean,4210.0,Point Pleasant Boro,5813354.0,5485987.0,-327367.0,-0.05631,-5.631
Ocean,4220.0,Point Pleasant Beach,583748.0,590412.0,6664.0,0.01142,1.142
Ocean,4710.0,Seaside Heights Boro,1049577.0,1067765.0,18188.0,0.01733,1.733
Ocean,4720.0,Seaside Park Boro,151067.0,139844.0,-11223.0,-0.07429,-7.429
Ocean,4950.0,Southern Regional,2325842.0,2501449.0,175607.0,0.0755,7.55
Ocean,5020.0,Stafford Twp,9434616.0,9065632.0,-368984.0,-0.03911,-3.911
Ocean,5190.0,Toms River Regional,65984284.0,63203786.0,-2780498.0,-0.04214,-4.214
Ocean,5220.0,Tuckerton Boro,2250416.0,2180353.0,-70063.0,-0.03113,-3.113
Passaic,420.0,Bloomingdale Boro,1934532.0,1828119.0,-106413.0,-0.05501,-5.501
Passaic,900.0,Clifton City,35056868.0,40146519.0,5089651.0,0.1452,14.52
Passaic,1920.0,Haledon Boro,7565433.0,8314346.0,748913.0,0.09899,9.899
Passaic,2100.0,Hawthorne Boro,3036150.0,3132038.0,95888.0,0.03158,3.158
Passaic,2510.0,Lakeland Regional,4690712.0,4346660.0,-344052.0,-0.07335,-7.335
Passaic,2700.0,Little Falls Twp,633506.0,694789.0,61283.0,0.09674,9.674
Passaic,3640.0,North Haledon Boro,450923.0,486313.0,35390.0,0.07848,7.848
Passaic,3970.0,Passaic City,240690152.0,245881887.0,5191735.0,0.02157,2.157
Passaic,3980.0,Passaic Co Manchester Reg,8745758.0,9287360.0,541602.0,0.06193,6.193
Passaic,3990.0,Passaic Valley Regional,1174612.0,1273889.0,99277.0,0.08452,8.452
Passaic,3995.0,Passaic County Vocational,26433633.0,29919248.0,3485615.0,0.1319,13.19
Passaic,4010.0,Paterson City,426013595.0,439251959.0,13238364.0,0.03108,3.108
Passaic,4230.0,Pompton Lakes Boro,4226372.0,4488644.0,262272.0,0.06206,6.206
Passaic,4270.0,Prospect Park Boro,8637034.0,9311817.0,674783.0,0.07813,7.813
Passaic,4400.0,Ringwood Boro,2794859.0,2646264.0,-148595.0,-0.05317,-5.317
Passaic,5200.0,Totowa Boro,658566.0,717002.0,58436.0,0.08873,8.873
Passaic,5440.0,Wanaque Boro,2428209.0,2268631.0,-159578.0,-0.06572,-6.572
Passaic,5570.0,Wayne Twp,5160491.0,5728299.0,567808.0,0.11,11.0
Passaic,5650.0,West Milford Twp,14195759.0,13245693.0,-950066.0,-0.06693,-6.693
Passaic,5690.0,Woodland Park,1429068.0,1530838.0,101770.0,0.07121,7.121
Salem,60.0,Alloway Twp,3652934.0,3573890.0,-79044.0,-0.02164,-2.164
Salem,1350.0,Elsinboro Twp,1063848.0,1078801.0,14953.0,0.01406,1.406
Salem,2800.0,Lower Alloways Creek,838552.0,769490.0,-69062.0,-0.08236,-8.236
Salem,2950.0,Mannington Twp,533223.0,490432.0,-42791.0,-0.08025,-8.025
Salem,3860.0,Oldmans Twp,2099061.0,2138614.0,39553.0,0.01884,1.884
Salem,4070.0,Penns Grv-Carney's Pt Reg,22989912.0,23834809.0,844897.0,0.03675,3.675
Salem,4075.0,Pennsville,9492799.0,10069436.0,576637.0,0.06074,6.074
Salem,4150.0,Pittsgrove Twp,15841313.0,16089015.0,247702.0,0.01564,1.564
Salem,4280.0,Quinton Twp,3530041.0,3550445.0,20404.0,0.00578,0.578
Salem,4630.0,Salem City,16678731.0,16992760.0,314029.0,0.01883,1.883
Salem,4640.0,Salem County Vocational,5090706.0,5412417.0,321711.0,0.0632,6.32
Salem,5320.0,Upper Pittsgrove Twp,3470297.0,3287501.0,-182796.0,-0.05267,-5.267
Salem,5910.0,Woodstown-Pilesgrove Reg,7067286.0,7128473.0,61187.0,0.008658,0.8658
Somerset,240.0,Bedminster Twp,770329.0,822289.0,51960.0,0.06745,6.745
Somerset,350.0,Bernards Twp,4195657.0,4666622.0,470965.0,0.1123,11.23
Somerset,490.0,Bound Brook Boro,13795918.0,15507546.0,1711628.0,0.1241,12.41
Somerset,510.0,Branchburg Twp,2265302.0,2403375.0,138073.0,0.06095,6.095
Somerset,555.0,Bridgewater-Raritan Reg,10035953.0,10431111.0,395158.0,0.03937,3.937
Somerset,1610.0,Franklin Twp,13966339.0,14031573.0,65234.0,0.004671,0.4671
Somerset,1810.0,Green Brook Twp,1129213.0,1222581.0,93368.0,0.08268,8.268
Somerset,2170.0,Hillsborough Twp,24926258.0,24399824.0,-526434.0,-0.02112,-2.112
Somerset,3000.0,Manville Boro,9335032.0,10295422.0,960390.0,0.1029,10.29
Somerset,3320.0,Montgomery Twp,4488956.0,4908612.0,419656.0,0.09349,9.349
Somerset,3670.0,North Plainfield Boro,27094615.0,29798639.0,2704024.0,0.0998,9.98
Somerset,4810.0,Somerset Co Vocational,1428562.0,1428562.0,0.0,0.0,0.0
Somerset,4815.0,Somerset Hills Regional,1299065.0,1455450.0,156385.0,0.1204,12.04
Somerset,4820.0,Somerville Boro,6820299.0,7560660.0,740361.0,0.1086,10.86
Somerset,4850.0,South Bound Brook,3627680.0,3681063.0,53383.0,0.01472,1.472
Somerset,5470.0,Warren Twp,1504714.0,1658159.0,153445.0,0.102,10.2
Somerset,5540.0,Watchung Boro,548036.0,592997.0,44961.0,0.08204,8.204
Somerset,5550.0,Watchung Hills Regional,1449867.0,1589377.0,139510.0,0.09622,9.622
Sussex,90.0,Andover Reg,2258513.0,2109938.0,-148575.0,-0.06578,-6.578
Sussex,640.0,Byram Twp,3798943.0,3440894.0,-358049.0,-0.09425,-9.425
Sussex,1560.0,Frankford Twp,1889426.0,1735486.0,-153940.0,-0.08147,-8.147
Sussex,1570.0,Franklin Boro,3255462.0,3276002.0,20540.0,0.006309,0.6309
Sussex,1630.0,Fredon Twp,520109.0,485559.0,-34550.0,-0.06643,-6.643
Sussex,1800.0,Green Twp,2629614.0,2655854.0,26240.0,0.009979,0.9979
Sussex,1930.0,Hamburg Boro,1561588.0,1471190.0,-90398.0,-0.05789,-5.789
Sussex,1980.0,Hampton Twp,1210255.0,1112747.0,-97508.0,-0.08057,-8.057
Sussex,2030.0,Hardyston Twp,2104821.0,1973894.0,-130927.0,-0.0622,-6.22
Sussex,2165.0,High Point Regional,6137422.0,5658765.0,-478657.0,-0.07799,-7.799
Sussex,2240.0,Hopatcong,10728888.0,9636888.0,-1092000.0,-0.1018,-10.18
Sussex,2465.0,Kittatinny Regional,5874492.0,5370219.0,-504273.0,-0.08584,-8.584
Sussex,2490.0,Lafayette Twp,834527.0,787554.0,-46973.0,-0.05629,-5.629
Sussex,2615.0,Lenape Valley Regional,4930905.0,4827174.0,-103731.0,-0.02104,-2.104
Sussex,3300.0,Montague Twp,2591129.0,2491509.0,-99620.0,-0.03845,-3.845
Sussex,3590.0,Newton Town,6466266.0,7075580.0,609314.0,0.09423,9.423
Sussex,3840.0,Ogdensburg Boro,2214278.0,2121831.0,-92447.0,-0.04175,-4.175
Sussex,4650.0,Sandyston-Walpack Twp,560946.0,525290.0,-35656.0,-0.06356,-6.356
Sussex,4960.0,Sparta Twp,5899934.0,5795317.0,-104617.0,-0.01773,-1.773
Sussex,5030.0,Stanhope Boro,1464184.0,1393431.0,-70753.0,-0.04832,-4.832
Sussex,5040.0,Stillwater Twp,1719362.0,1544769.0,-174593.0,-0.1015,-10.15
Sussex,5100.0,Sussex-Wantage Regional,7484016.0,7021638.0,-462378.0,-0.06178,-6.178
Sussex,5110.0,Sussex County Vocational,4197167.0,4197167.0,0.0,0.0,0.0
Sussex,5360.0,Vernon Twp,24108189.0,22641091.0,-1467098.0,-0.06085,-6.085
Sussex,5435.0,Wallkill Valley Regional,4529407.0,4350189.0,-179218.0,-0.03957,-3.957
Union,310.0,Berkeley Heights Twp,1563766.0,1728031.0,164265.0,0.105,10.5
Union,850.0,Clark Twp,1288480.0,1432981.0,144501.0,0.1121,11.21
Union,980.0,Cranford Twp,2624844.0,2841003.0,216159.0,0.08235,8.235
Union,1320.0,Elizabeth City,390533502.0,405669746.0,15136244.0,0.03876,3.876
Union,1710.0,Garwood Boro,504445.0,523974.0,19529.0,0.03871,3.871
Union,2190.0,Hillside Twp,23100991.0,24537481.0,1436490.0,0.06218,6.218
Union,2420.0,Kenilworth Boro,6373846.0,6324971.0,-48875.0,-0.007668,-0.7668
Union,2660.0,Linden City,27271568.0,30940458.0,3668890.0,0.1345,13.45
Union,3470.0,Mountainside Boro,763171.0,841306.0,78135.0,0.1024,10.24
Union,3560.0,New Providence Boro,1445115.0,1609620.0,164505.0,0.1138,11.38
Union,4160.0,Plainfield City,132241297.0,140835732.0,8594435.0,0.06499,6.499
Union,4290.0,Rahway City,22467291.0,24284880.0,1817589.0,0.0809,8.09
Union,4540.0,Roselle Boro,25552835.0,27929041.0,2376206.0,0.09299,9.299
Union,4550.0,Roselle Park Boro,11511568.0,12337582.0,826014.0,0.07176,7.176
Union,4670.0,Scotch Plains-Fanwood Reg,3596939.0,4007387.0,410448.0,0.1141,11.41
Union,5000.0,Springfield Twp,1946555.0,2087986.0,141431.0,0.07266,7.266
Union,5090.0,Summit City,2315064.0,2567656.0,252592.0,0.1091,10.91
Union,5260.0,Union County Vocational,9453475.0,10434205.0,980730.0,0.1037,10.37
Union,5290.0,Union Twp,32684260.0,33018480.0,334220.0,0.01023,1.023
Union,5730.0,Westfield Town,3828581.0,4281274.0,452693.0,0.1182,11.82
Union,5810.0,Winfield Twp,1807799.0,1797491.0,-10308.0,-0.005702,-0.5702
Warren,30.0,Allamuchy Twp,614633.0,661608.0,46975.0,0.07643,7.643
Warren,70.0,Alpha Boro,1959778.0,1951390.0,-8388.0,-0.00428,-0.428
Warren,280.0,Belvidere Town,2918370.0,2950456.0,32086.0,0.01099,1.099
Warren,400.0,Blairstown Twp,1909932.0,1746486.0,-163446.0,-0.08558,-8.558
Warren,1620.0,Franklin Twp,724652.0,664197.0,-60455.0,-0.08343,-8.343
Warren,1670.0,Frelinghuysen Twp,585122.0,537768.0,-47354.0,-0.08093,-8.093
Warren,1785.0,Great Meadows Regional,5688726.0,5150660.0,-538066.0,-0.09458,-9.458
Warren,1840.0,Greenwich Twp,5945768.0,5720965.0,-224803.0,-0.03781,-3.781
Warren,1870.0,Hackettstown,6426737.0,7037374.0,610637.0,0.09502,9.502
Warren,2040.0,Harmony Twp,407195.0,411957.0,4762.0,0.01169,1.169
Warren,2250.0,Hope Twp,937619.0,854934.0,-82685.0,-0.08819,-8.819
Warren,2470.0,Knowlton Twp,1343187.0,1229205.0,-113982.0,-0.08486,-8.486
Warren,2790.0,Lopatcong Twp,3646410.0,3563243.0,-83167.0,-0.02281,-2.281
Warren,2970.0,Mansfield Twp,3734541.0,3754969.0,20428.0,0.00547,0.547
Warren,3675.0,North Warren Regional,4784440.0,4435542.0,-348898.0,-0.07292,-7.292
Warren,3890.0,Oxford Twp,2720596.0,2773505.0,52909.0,0.01945,1.945
Warren,4100.0,Phillipsburg Town,38053231.0,38649942.0,596711.0,0.01568,1.568
Warren,4200.0,Pohatcong Twp,1814646.0,1808192.0,-6454.0,-0.003557,-0.3557
Warren,5460.0,Warren County Vocational,3307006.0,3338826.0,31820.0,0.009622,0.9622
Warren,5465.0,Warren Hills Regional,10806089.0,10756907.0,-49182.0,-0.004551,-0.4551
Warren,5480.0,Washington Boro,2916417.0,3068199.0,151782.0,0.05204,5.204
Warren,5530.0,Washington Twp,2517485.0,2306815.0,-210670.0,-0.08368,-8.368
Warren,5780.0,White Twp,1654954.0,1515804.0,-139150.0,-0.08408,-8.408
